news_id,news_url_absolute,news_init_date,news_final_date,clase
news69022,https://www.semana.com/nacion/articulo/lo-ultimo-choque-multiple-entre-carros-y-buses-del-sitp-en-bogota-hay-varios-heridos/202242/,2022-07-15,2022-07-30,Sostenibilidad
news69030,https://www.niusdiario.es/espana/valencia/20220720/incautan-ochocientos-kilos-hachis-dobles-fondos-furgonetas-puerto-sagunto_18_07063333.html,2022-07-15,2022-07-30,Reputación
news69036,https://www.bnamericas.com/es/entrevistas/rio-de-janeiro-apuesta-por-app-y-concesiones-para-reformular-el-transporte-publico,2022-07-15,2022-07-30,Sostenibilidad
news69038,https://www.bnamericas.com/es/reportajes/los-3-nuevos-proyectos-portuarios-de-la-secretaria-de-marina-de-mexico,2022-07-15,2022-07-30,Sostenibilidad
news69039,https://www.bnamericas.com/es/noticias/australiana-macquarie-invertira-en-terminales-portuarias-brasilenas,2022-07-15,2022-07-30,Sostenibilidad
news69040,https://www.bnamericas.com/es/reportajes/fallas-estructurales-y-falta-de-mantenimiento-causarian-problemas-en-aeropuerto-de-cdmx,2022-07-15,2022-07-30,Sostenibilidad
news69044,https://www.semana.com/economia/macroeconomia/articulo/ojo-nuevas-medidas-para-el-pago-de-impuestos-de-vehiculos-no-homologados-en-bogota/202204/,2022-07-15,2022-07-30,Reputación
news69045,https://www.bnamericas.com/es/entrevistas/el-transporte-publico-y-privado-deben-colaborar-para-entregar-servicios-eficientes,2022-07-30,2022-08-14,Sostenibilidad
news69047,https://www.bnamericas.com/es/noticias/esfuerzos-de-brasil-por-fomentar-cabotaje-siguen-sin-dar-frutos,2022-07-30,2022-08-14,Sostenibilidad
news69048,https://www.anpanama.com/12306-Ante-cierres-de-vias-Aeropuerto-de-Tocumen-ofrece-transporte-gratis-a-viajeros.note.aspx,2022-07-15,2022-07-30,Sostenibilidad
news69051,https://lasillarota.com/nacion/2022/7/27/las-crisis-que-atraviesa-el-aicm-como-te-afectan-385893.html,2022-07-15,2022-07-30,Sostenibilidad
news69052,https://www.huila.gov.co/publicaciones/12608/inversion-historica-en-gasificacion-recibe-el-municipio-de-pitalito/,2022-07-15,2022-07-30,Regulaciones
news69053,https://www.laopinion.com.co/tachira/ruta-de-transporte-san-cristobal-cucuta-disminuiria-la-pirateria-en-la-frontera,2022-07-15,2022-07-30,Reputación
news69055,https://www.eluniverso.com/noticias/ecuador/deterioro-y-poca-actividad-en-aeropuerto-los-perales-en-san-vicente-preocupa-a-manabitas-nota/,2022-07-15,2022-07-30,Reputación
news69059,https://www.huila.gov.co/publicaciones/12640/3-dias-de-festi-libro-con-entrada-gratis/,2022-07-30,2022-08-14,Regulaciones
news69064,https://www.huila.gov.co/publicaciones/12654/mas-de-10000-millones-en-infraestructura-vial-invertida-por-el-gobierno-de-dussan-lopez-en-pitalito/,2022-07-30,2022-08-14,Sostenibilidad
news69077,https://mexicoxport.com/inicia-la-construccion-de-la-nueva-terminal-quimica-de-braskem-y-advario/,2022-07-15,2022-07-30,Sostenibilidad
news69078,https://mag.elcomercio.pe/virales/video-viral-no-le-gusta-su-trabajo-lo-publica-en-tiktok-y-es-despedida-tiktok-colombia-nnda-nnrt-noticia/,2022-07-30,2022-08-14,Sostenibilidad
news69082,https://www.elespanol.com/invertia/observatorios/movilidad/20220810/renfe-arranca-proyecto-transportar-toneladas-ucrania-espana/694430625_0.html,2022-07-30,2022-08-14,Sostenibilidad
news69093,https://diario16.com/mafia-de-combustibles-y-alianza-marti-total/,2022-07-30,2022-08-14,Sostenibilidad
news69094,https://kaosenlared.net/republica-dominicana-mafia-de-combustibles-y-alianza-marti-total/,2022-07-30,2022-08-14,Innovación
news69100,https://gestion.pe/mundo/ucrania-investiga-muerte-de-gestor-del-exito-agricola-del-pais-en-un-ataque-ruso-de-misiles-mundo-ucrania-rusia-noticia/,2022-07-30,2022-08-14,Sostenibilidad
news69101,https://www.bnamericas.com/es/reportajes/los-proyectos-portuarios-que-mexico-necesita-para-mantener-sus-exportaciones-al-alza,2022-07-30,2022-08-14,Sostenibilidad
news69108,https://www.bnamericas.com/es/noticias/proyectos-ferroviarios-brasilenos-transnordestina-y-trem-intercidades-en-vias-de-finalizar,2022-07-30,2022-08-14,Sostenibilidad
news69111,https://elcomercio.pe/mundo/latinoamerica/gustavo-petro-nombra-a-los-nuevos-ministros-de-comercio-transporte-y-tecnologias-de-la-informacion-y-las-comunicaciones-tic-colombia-german-umana-guillermo-reyes-mery-gutierrez-noticia/,2022-07-30,2022-08-14,Reputación
news69123,https://www.bnamericas.com/es/noticias/brasilena-tbg-ofrecera-mas-capacidad-de-transporte-de-gas,2022-07-30,2022-08-14,Sostenibilidad
news69124,https://www.bnamericas.com/es/analisis/mexico-refuerza-cartera-de-proyectos-de-gnl-con-app,2022-07-30,2022-08-14,Sostenibilidad
news69127,https://www.lanacion.com.ar/politica/despues-de-tres-anos-se-reactivan-las-obras-de-la-nueva-terminal-para-el-aeropuerto-de-ezeiza-nid04082022/,2022-07-30,2022-08-14,Sostenibilidad
news69128,https://www.lanacion.com.ar/tecnologia/15-anos-de-google-en-la-argentina-los-pormenores-menos-conocidos-de-la-compania-que-se-quedo-con-la-nid09082022/,2022-07-30,2022-08-14,Innovación
news69135,https://mag.elcomercio.pe/historias/video-viral-caroline-calloway-la-peor-influencer-del-mundo-por-estafar-a-sus-seguidores-instagram-estados-unidos-historias-nnda-nnrt-noticia/,2022-07-15,2022-07-30,Sostenibilidad
news69136,https://www.elcorreodebejar.com/los-mejores-30-xiaomi-mi-a4-y-que-considerar/,2022-07-15,2022-07-30,Reputación
news69137,https://www.lanacion.com.ar/economia/negocios/reconversion-del-call-center-al-centro-de-experiencia-nid23072022/,2022-07-15,2022-07-30,Sostenibilidad
news69138,https://www.rcnradio.com/colombia/santanderes/estos-son-los-17-representantes-de-santander-en-el-congreso,2022-07-15,2022-07-30,Reputación
news69142,https://www.elespanol.com/eldigitalcastillalamancha/region/20220726/agenda-informativa-miercoles-castilla-la-mancha-noticia/690681386_0.html,2022-07-15,2022-07-30,Innovación
news69144,https://www.portafolio.co/economia/infraestructura/canal-del-dique-se-suspendio-la-adjudicacion-de-las-obras-569112,2022-07-30,2022-08-14,Sostenibilidad
news69150,https://toledodiario.es/mas-de-dos-centenares-de-personas-con-covid-se-encuentran-ingresadas-en-hospitales-de-toledo/,2022-07-15,2022-07-30,Reputación
news69157,https://www.soychile.cl/Concepcion/Publirreportajes/2022/07/25/767742/convenio-docente-universidad.html,2022-07-15,2022-07-30,Macroeconomía
news69159,https://www.infobae.com/america/colombia/2022/07/22/jose-cuesta-novoa-ocupo-el-lugar-vacante-que-tenia-el-pacto-historico-y-asumio-como-nuevo-concejal-de-bogota/,2022-07-15,2022-07-30,Sostenibilidad
news69167,https://www.canarias7.es/canarias/requieren-donantes-grupo-20220718144048-nt.html,2022-07-15,2022-07-30,Sostenibilidad
news69169,https://www.noticieromadrid.es/municipios/zona-oeste/navalcarnero/programacion-deportiva-fiestas-patronales-2022/,2022-07-30,2022-08-14,Alianza
news69172,https://www.diariolibre.com/actualidad/salud/2022/07/17/sns-entrega-premio-al-mejor-desempeno-hospitalario/1953422,2022-07-15,2022-07-30,Innovación
news69178,https://www.granadadigital.es/un-total-de-40-ninos-con-diabetes-participan-en-un-campamento-supervisado-en-lecrin/,2022-07-15,2022-07-30,Sostenibilidad
news69185,https://espanol.yahoo.com/news/uy-miedo-responde-amlo-desaf%C3%ADo-190754615.html,2022-07-15,2022-07-30,Sostenibilidad
news69201,https://www.soychile.cl/valdivia/sociedad/2022/07/30/769091/realizar-primer-transplante-medula-osea.html,2022-07-30,2022-08-14,Macroeconomía
news69203,https://udgtv.com/noticias/dos-muertos-accidente-carretera-chapala/,2022-07-15,2022-07-30,Sostenibilidad
news69204,https://www.laspalmasgc.es/es/ayuntamiento/prensa-y-comunicacion/notas-de-prensa/nota-de-prensa/Guaguas-Municipales-renueva-su-red-de-maquinas-de-venta-y-recarga-de-bonos/,2022-07-30,2022-08-14,Sostenibilidad
news69209,https://www.radiotelevisionmarti.com/a/hallazgo-del-cuerpo-sin-vida-de-otra-joven-en-cuba-suena-las-alarmas-de-grupos-feministas/330220.html,2022-07-15,2022-07-30,Sostenibilidad
news69212,https://www.soychile.cl/osorno/policial/2022/07/28/768682/colision-frontal-bus-camion-lesionadas.html,2022-07-15,2022-07-30,Macroeconomía
news69214,https://prensa.css.gob.pa/2022/07/25/feria-educativa-a-pacientes-de-hemodialisis-y-sus-familiares/,2022-07-15,2022-07-30,Sostenibilidad
news69220,https://prensa.css.gob.pa/2022/07/21/continua-vacunacion-en-san-francisco/,2022-07-15,2022-07-30,Reputación
news69229,https://elpais.bo/cultura/20220724_agosto.html,2022-07-15,2022-07-30,Sostenibilidad
news69231,https://www.diariodexalapa.com.mx/local/lactancia-requiere-crianza-cooperativa-por-que-lo-dice-investigadora-uv-8694330.html,2022-07-30,2022-08-14,Sostenibilidad
news69234,https://prensa.css.gob.pa/2022/08/02/exitosa-campana-de-vacunacion-contra-la-hepatitis/,2022-07-30,2022-08-14,Sostenibilidad
news69235,https://toledodiario.es/las-escuelas-infantiles-de-toledo-tendran-las-mismas-tarifas-durante-el-proximo-curso-escolar/,2022-07-30,2022-08-14,Sostenibilidad
news69240,https://pautalosrios.cl/proyecto-cofinanciado-por-el-gore-de-los-rios-permitio-realizar-el-primer-trasplante-de-medula-osea-alogenico-en-el-sur-de-chile/,2022-07-30,2022-08-14,Alianza
news69241,https://www.comunicarseweb.com/node/36362,2022-07-30,2022-08-14,Sostenibilidad
news69243,https://www.ondacero.es/emisoras/comunidad-valenciana/valencia/noticias/licitan-obras-remodelar-jardin-plaza-cedro-valencia-que-contara-zona-infantil_2022080862f0b620902b280001dfe22e.html,2022-07-30,2022-08-14,Sostenibilidad
news69251,https://es-us.vida-estilo.yahoo.com/subdiagnosticada-enfermedad-card%C3%ADaca-multiplicar-chances-211935835.html,2022-07-30,2022-08-14,Sostenibilidad
news69253,https://prensa.css.gob.pa/2022/08/12/instituto-cardiovascular-y-toracico-comienza-a-recibir-pacientes/,2022-07-30,2022-08-14,Sostenibilidad
news69255,https://udgtv.com/podcast/carrera-vertical-apoyo-ninos-quemaduras-del-hospital-civil-expresso-las-10-ma-19-jul-2022/,2022-07-15,2022-07-30,Sostenibilidad
news69258,https://www.elsoldetoluca.com.mx/mexico/sociedad/pese-a-asesinato-de-erik-andrade-ssa-seguira-enviando-medicos-residentes-a-zonas-inseguras-8610089.html,2022-07-15,2022-07-30,Sostenibilidad
news69262,https://prensa.css.gob.pa/2022/08/01/programa-de-crecimiento-y-desarrollo-en-el-hospital-de-chepo/,2022-07-30,2022-08-14,Sostenibilidad
news69264,https://prensa.css.gob.pa/2022/07/18/dia-del-nino-en-el-hepoth/,2022-07-15,2022-07-30,Sostenibilidad
news69268,https://prensa.css.gob.pa/2022/07/28/novedosa-cirugia-en-hospital-de-especialidades-pediatricas/,2022-07-15,2022-07-30,Sostenibilidad
news69269,https://www.soychile.cl/osorno/sociedad/2022/08/10/770661/jovenes-segundo-ensayo-pae.html,2022-07-30,2022-08-14,Reputación
news69270,https://es-us.vida-estilo.yahoo.com/pod%C3%A9s-invertir-blockchain-tecnolog%C3%ADa-detr%C3%A1s-161500472.html,2022-07-30,2022-08-14,Sostenibilidad
news69271,https://www.eldebate.com/opinion/20220804/ley-cumple-excepto-mis-socios.html,2022-07-30,2022-08-14,Alianza
news69272,https://www.pagina12.com.ar/473079-un-caso-oncopediatrico-desnudo-la-corporacion-de-anestesista,2022-07-30,2022-08-14,Sostenibilidad
news69275,https://www.europapress.es/andalucia/almeria-00350/noticia-cruz-roja-atiende-119-personas-rescatadas-pateras-fin-semana-aguas-almeria-20220725112827.html,2022-07-15,2022-07-30,Reputación
news69276,https://www.pagina12.com.ar/440419-control-a-la-mafia-millonaria-del-balon,2022-07-15,2022-07-30,Sostenibilidad
news69277,https://www.somospuentealto.cl/2022/08/08/junji-lanza-campana-de-asistencia-para-que-ninas-y-ninos-vuelvan-al-jardin-infantil/,2022-07-30,2022-08-14,Reputación
news69281,https://www.granadadigital.es/junta-andalucia-educacion-mas-euros-mejora-confort-termico-ceip-colegio-inmaculada-triunfo/,2022-07-30,2022-08-14,Sostenibilidad
news69290,https://es-us.vida-estilo.yahoo.com/reflexiones-reforma-corte-suprema-justicia-121700354.html,2022-07-30,2022-08-14,Reputación
news69291,https://www.miciudadreal.es/2022/07/28/el-pleno-de-puertollano-ratifica-la-nueva-regulacion-de-terrazas-y-fija-los-festivos-locales-del-2023/,2022-07-15,2022-07-30,Reputación
news69296,https://manchamedia.com/el-instituto-de-la-mujer-propone-al-publico-infantil-y-juvenil-10-recomendaciones-literarias-feministas-para-este-verano/,2022-07-30,2022-08-14,Sostenibilidad
news69301,https://toledodiario.es/mas-contenedores-de-reciclaje-arboles-o-energias-renovables-propuestas-de-los-jovenes-toledanos-en-los-procesos-participativos-del-ayuntamiento/,2022-07-30,2022-08-14,Reputación
news69304,https://toledodiario.es/medio-centenar-menos-de-hospitalizados-por-covid-en-toledo-que-registra-15-muertes-en-una-semana/,2022-07-30,2022-08-14,Reputación
news69306,https://albacetecapital.com/albacete-transformara-tres-solares-en-una-pista-deportiva-un-skate-park-y-una-novedosa-pista-de-pump-track/,2022-07-30,2022-08-14,Sostenibilidad
news69312,https://www.computerweekly.com/es/cronica/El-ransomware-como-servicio-se-expande-en-Latinoamerica,2022-07-15,2022-07-30,Sostenibilidad
news69313,https://www.eldiario.es/illes-balears/cultura/extravagante-museo-mallorca-enamoro-yoko-ono_1_9105630.html,2022-07-15,2022-07-30,Innovación
news69316,https://soydelrojo.com/soldados-de-la-emocion/,2022-07-15,2022-07-30,Sostenibilidad
news69317,https://www.unicable.tv/lifestyle/priyanka-chopra-5-momentos-clave-en-su-inspiradora-y-talentosa-biografia,2022-07-15,2022-07-30,Innovación
news69320,https://www.semana.com/mundo/articulo/capturan-en-india-a-siete-integrantes-de-una-banda-que-traficaba-recien-nacidos/202210/,2022-07-15,2022-07-30,Innovación
news69324,https://www.semana.com/nacion/articulo/el-macabro-plan-de-alias-57-para-sembrar-el-terror-en-tres-departamentos-del-pais/202259/,2022-07-15,2022-07-30,Reputación
news69326,https://www.semana.com/deportes/articulo/programacion-del-mundial-sub-20-femenino-canal-y-hora-para-ver-en-vivo-la-fecha-1/202246/,2022-07-30,2022-08-14,Reputación
news69327,https://www.niusdiario.es/espana/euskadi/20220809/dia-montes-bocineros-24-de-septiembre-en-el-gorbea_18_07206385.html,2022-07-30,2022-08-14,Sostenibilidad
news69336,https://www.nacion.com/puro-deporte/seleccion-nacional/costa-rica-marca-el-regreso-de-los-mundiales-de/NVJQ3DTTA5CZVDMPYYOQC2KEXA/story/,2022-07-30,2022-08-14,Sostenibilidad
news69339,https://www.lanacion.com.ar/lifestyle/los-alimentos-que-deberian-formar-parte-de-la-dieta-diaria-de-los-ninos-hasta-los-5-anos-nid02082022/,2022-07-30,2022-08-14,Innovación
news69345,https://www.merca20.com/se-buscan-las-mejores-estrategias-de-comunicacion-para-el-premio-amco-2022/,2022-07-30,2022-08-14,Reputación
news69348,https://www.forbesargentina.com/innovacion/google-cumple-15-anos-argentina-como-sus-proyectos-posibilitaran-actividades-us-23-mil-millones-n20189,2022-07-30,2022-08-14,Reputación
news69353,https://cronica.com.ec/2022/08/11/liderazgo-en-la-gestion-publica/,2022-07-30,2022-08-14,Sostenibilidad
news69356,https://www.semana.com/mundo/articulo/revelan-que-el-principe-carlos-recibio-mas-de-un-millon-de-dolares-de-la-familia-de-osama-bin-laden/202238/,2022-07-30,2022-08-14,Reputación
news69360,https://es-us.vida-estilo.yahoo.com/equipo-overwatch-despide-jugador-twitter-193000735.html,2022-07-30,2022-08-14,Reputación
news69364,https://es-us.vida-estilo.yahoo.com/linda-caicedo-liderar%C3%A1-colombia-mundial-182519120.html,2022-07-30,2022-08-14,Reputación
news69367,https://cronica.com.ec/2022/08/12/el-actual-sistema-de-salud-en-zapotillo/,2022-07-30,2022-08-14,Sostenibilidad
news69375,https://www.uppers.es/estilo-de-vida/moda/20220808/ana-inglaterra-corona-britanica-moderna-estilo-gafas-sol_18_07201500.html,2022-07-30,2022-08-14,Sostenibilidad
news69380,https://www.elche.es/2022/07/el-45o-festival-de-cine-de-elche-corona-al-cortometraje-espinas-de-ivan-sainz-pardo-y-al-largometraje-tros-de-pau-calpe/,2022-07-15,2022-07-30,Sostenibilidad
news69386,https://lasillarota.com/metropoli/2022/7/20/delfina-gomez-higinio-martinez-la-cabeza-de-encuesta-de-morena-para-la-gubernatura-del-edomex-384994.html,2022-07-15,2022-07-30,Sostenibilidad
news69395,https://www.analisisdigital.com.ar/provinciales/2022/07/29/ruberto-va-como-candidato-para-un-nuevo-periodo-en-el-sindicato-de-comercio,2022-07-15,2022-07-30,Sostenibilidad
news69398,https://politica.expansion.mx/elecciones/2022/08/06/organizaciones-llaman-a-la-oposicion-a-concretar-candidatura,2022-07-30,2022-08-14,Sostenibilidad
news69400,https://www.lateja.cr/cables/violencias-en-gaza-dejaron-24-muertos-entre-ellos/X3ECXU6OSFANHEVOKQLIYG5AUU/story/,2022-07-30,2022-08-14,Reputación
news69406,https://lasillarota.com/nacion/2022/8/5/delfina-gomez-se-va-al-edomex-max-arriaga-nuevo-titular-de-la-sep-387013.html,2022-07-30,2022-08-14,Sostenibilidad
news69410,https://www.laopiniondemurcia.es/cultura/2022/07/18/seria-posible-repitiera-ahora-secuestro-68442984.html,2022-07-15,2022-07-30,Sostenibilidad
news69411,https://www.ellitoral.com.ar/corrientes/2022-8-14-1-0-0-desmitificando-a-san-martin-y-sus-relaciones-con-los-ingleses,2022-07-30,2022-08-14,Sostenibilidad
news69412,https://www.forbesargentina.com/negocios/siete-claves-impulsar-perfil-linkedin-una-empresa-n20417,2022-07-30,2022-08-14,Sostenibilidad
news69413,https://www.forbesargentina.com/millonarios/la-justicia-acorrala-donald-trump-sus-negocios-inmobiliarios-n20215,2022-07-30,2022-08-14,Sostenibilidad
news69416,https://www.merca20.com/nike-agencia-medios/,2022-07-15,2022-07-30,Sostenibilidad
news69418,https://www.laopiniondemurcia.es/nacional/2022/07/31/principe-carlos-acepto-donacion-1-72021796.html,2022-07-30,2022-08-14,Sostenibilidad
news69420,https://www.lavozdegalicia.es/noticia/deportes/2022/08/03/40-copa-rey-mapfre-define-parrilla-serie-final/00031659550858102667706.htm,2022-07-30,2022-08-14,Innovación
news69421,https://www.clarin.com/mundo/problema-corona-britanica-principe-carlos-recibio-1-2-millones-euros-familia-osama-bin-laden_0_3zrlqBcIwx.html,2022-07-30,2022-08-14,Sostenibilidad
news69428,https://www.eltiempo.com/bogota/la-disputa-del-tren-de-aragua-por-el-control-de-la-droga-en-bogota-687715,2022-07-15,2022-07-30,Innovación
news69429,https://m.vanguardia.com/colombia/ofrecen-50-millones-de-recompensa-por-informacion-sobre-atentado-en-potrerito-valle-del-cauca-EB5524273,2022-07-30,2022-08-14,Innovación
news69438,https://www.elheraldo.co/mujer-e-igualdad/indigenas-embera-aprenden-prevenir-el-cancer-925653,2022-07-15,2022-07-30,Reputación
news69440,https://m.vanguardia.com/economia/local/los-sectores-que-estan-jalonando-el-empleo-en-el-area-metropolitana-de-bucaramanga-MC5510718,2022-07-30,2022-08-14,Reputación
news69441,https://www.elespanol.com/quincemil/articulos/economia/liderazgo-formacion-digitalizacion-e-innovacion-ejes-clave-para-galicia-en-o-encontro,2022-07-15,2022-07-30,Sostenibilidad
news69444,https://www.granadadigital.es/ayuntamiento-de-granada-aprueba-presupuestos-2022/,2022-07-30,2022-08-14,Sostenibilidad
news69446,https://www.granadadigital.es/granada-santa-cruz-comercio-estrena-piscina-hidroterapia-complejo-deportivo-municipal/,2022-07-30,2022-08-14,Reputación
news69452,https://www.theclinic.cl/2022/08/09/odisea-arrendar-departamento-san-miguel/,2022-07-30,2022-08-14,Innovación
news69454,https://www.lavozdegalicia.es/noticia/somosmar/2022/08/03/espere-agazapado-15-horas-me-salvo-pensar-mujer-hijos/00031659545349155842707.htm,2022-07-30,2022-08-14,Sostenibilidad
news69459,https://www.metalocus.es/es/noticias/la-funcionalidad-de-la-arquitectura-circular-y-la-elevacion-62m-por-5468796-architecture,2022-07-15,2022-07-30,Sostenibilidad
news69460,https://www.theclinic.cl/2022/07/15/futuro-incierto-mural-terremoto-nemesio-antunez/,2022-07-15,2022-07-30,Sostenibilidad
news69464,https://manchamedia.com/diputacion-aumenta-el-presupuesto-de-las-ayudas-a-ongd/,2022-07-30,2022-08-14,Sostenibilidad
news69467,https://www.valladolid.es/es/actualidad/noticias/exposicion-corresponsales-guerra-espana-1936-1939-recupera,2022-07-15,2022-07-30,Innovación
news69470,https://serendipia.digital/medio-ambiente/quien-explota-el-agua-en-mexico-son-las-empresas-amparadas-por-la-ley/,2022-07-15,2022-07-30,Innovación
news69471,https://www.semana.com/confidenciales/articulo/cuente-con-mi-concurso-desinteresado-piedad-cordoba-felicita-a-roy-barreras-por-su-presidencia-en-el-senado/202247/,2022-07-15,2022-07-30,Reputación
news69485,https://www.semana.com/confidenciales/articulo/proteccion-de-los-senadores-cuesta-864-millones-de-pesos-por-semestre/202236/,2022-07-15,2022-07-30,Sostenibilidad
news69490,https://puntacana-bavaro.com/business/empresas/didi-ya-esta-disponible-en-santiago-y-con-viajes-desde-rd-95/,2022-07-30,2022-08-14,Sostenibilidad
news69495,https://www.diariodequeretaro.com.mx/republica/sociedad/rescatan-en-veracruz-a-98-migrantes-que-viajaban-en-un-trailer-8659973.html,2022-07-15,2022-07-30,Sostenibilidad
news69496,https://www.lavozdegalicia.es/noticia/galicia/2022/07/28/grupo-frances-llega-galicia-comprara-diez-hospitales-portugal/0003_202207G28P8993.htm,2022-07-15,2022-07-30,Sostenibilidad
news69497,https://toledodiario.es/la-diputacion-aprueba-una-ayuda-extraordinaria-de-15-millones-a-municipios-de-toledo-por-los-danos-de-filomena/,2022-07-15,2022-07-30,Reputación
news69501,https://www.jotdown.es/2022/08/pero-hablemos-de-elon-musk/,2022-07-30,2022-08-14,Innovación
news69505,https://cadenanoticias.com/policiaca/2022/08/balean-a-3-en-la-caseta-de-playas-de-tijuana,2022-07-30,2022-08-14,Macroeconomía
news69506,https://www.rtve.es/noticias/20220804/guerra-ucrania-directo-ultima-hora-noticias/2394026.shtml,2022-07-30,2022-08-14,Sostenibilidad
news69513,https://www.infobae.com/america/america-latina/2022/08/10/ecuador-arrestaron-al-juez-que-habia-concedido-la-libertad-al-ex-vicepresidente-jorge-glas-preso-por-corrupcion/,2022-07-30,2022-08-14,Sostenibilidad
news69515,https://www.eluniverso.com/noticias/politica/conversaciones-para-definir-candidaturas-para-la-alcaldia-de-quito-se-intensifican-a-pocos-dias-de-iniciar-la-democracia-interna-de-los-partidos-nota/,2022-07-15,2022-07-30,Sostenibilidad
news69518,https://www.farodevigo.es/o-morrazo/2022/07/26/sonrias-baixas-calienta-motores-71271909.html,2022-07-15,2022-07-30,Sostenibilidad
news69522,https://mybike.com.co/infierno-en-los-andes/,2022-07-15,2022-07-30,Innovación
news69525,https://acento.com.do/cultura/ella-poemario-de-ramiro-espino-9086964.html,2022-07-15,2022-07-30,Sostenibilidad
news69530,https://www.eldiario.es/andalucia/mayoria-suficiente-fiesta-absoluta-pp-sube-hombros-juanma-moreno-toma-posesion_1_9194695.html,2022-07-15,2022-07-30,Sostenibilidad
news69531,https://www.laopinion.com.co/familia/investigadores-unisimon-buscan-disminuir-efectos-del-duelo,2022-07-30,2022-08-14,Sostenibilidad
news69537,https://www.eldiario.es/andalucia/malaga/protestas-curso-seduccion-durante-feria-malaga-no-queremos-machistas-feria_1_9241540.html,2022-07-30,2022-08-14,Sostenibilidad
news69539,https://www.eldiario.es/andalucia/sostenibilidad/girasol-victima-simbolo-olas-calor-machacan-campo-andaluz_1_9182776.html,2022-07-30,2022-08-14,Reputación
news69541,https://acento.com.do/opinion/difusion-y-expresion-del-pensamiento-una-ley-del-consejo-de-estado-9090940.html,2022-07-30,2022-08-14,Innovación
news69542,https://www.semana.com/politica/articulo/senador-ariel-avila-cuestiona-aspiracion-de-maria-fernanda-rangel-a-la-contraloria/202205/,2022-07-30,2022-08-14,Reputación
news69544,https://www.larepublica.co/especiales/reforma-tributaria-2022/el-proyecto-de-reforma-tributaria-esta-disfrazado-y-solo-se-tapara-el-hueco-fiscal-3421424,2022-07-30,2022-08-14,Sostenibilidad
news69545,https://www.eldiario.es/andalucia/tribunales-acercan-embrollo-convocatorias-expres-si-hubieran-existido_1_9173536.html,2022-07-15,2022-07-30,Sostenibilidad
news69546,https://acento.com.do/economia/wall-street-cierra-a-la-baja-este-viernes-y-el-dow-jones-pierde-9085471.html,2022-07-15,2022-07-30,Sostenibilidad
news69550,https://www.minuto30.com/la-fuga-de-pablo-escobar-30-anos-de-una-afrenta-del-narcotrafico-a-colombia/1349667/,2022-07-15,2022-07-30,Sostenibilidad
news69551,https://www.elheraldodetabasco.com.mx/deportes/futbol/de-vuelta-a-la-realidad-barcelona-goleo-a-pumas-en-el-camp-nou-y-dejo-en-claro-su-poderio-8704947.html,2022-07-30,2022-08-14,Innovación
news69554,https://www.larepublica.co/especiales/reforma-tributaria-2022/por-los-altos-precios-los-impuestos-a-la-extraccion-son-buena-fuente-de-recaudo-3423466,2022-07-30,2022-08-14,Sostenibilidad
news69561,https://www.semana.com/enfoque/articulo/carreteras-sin-fin-en-colombia-las-distancias-se-calculan-por-horas-y-no-por-kilometros/202233/,2022-07-15,2022-07-30,Sostenibilidad
news69562,https://www.semana.com/nacion/articulo/en-video-con-el-agua-hasta-las-rodillas-y-el-pavimento-roto-siguieron-zapateando-en-el-festival-internacional-del-joropo/202252/,2022-07-30,2022-08-14,Reputación
news69564,https://www.semana.com/vida-moderna/articulo/estos-son-los-beneficios-de-hacer-ejercicio-en-una-caminadora/202222/,2022-07-15,2022-07-30,Sostenibilidad
news69567,https://www.laopinion.com.co/ocana/el-muralismo-se-toma-las-calles-de-ocana,2022-07-30,2022-08-14,Reputación
news69568,https://cadenanoticias.com/internacional/2022/08/los-10-compromisos-que-petro-ha-prometido-durante-su-investidura-en-colombia,2022-07-30,2022-08-14,Sostenibilidad
news69569,https://www.corresponsables.com/actualidad/capital-energy-dos-nuevos-proyectos-territorios-soria,2022-07-30,2022-08-14,Alianza
news69580,https://www.bloomberglinea.com/2022/07/31/taxis-aereos-siguen-colisionando-y-estallando-en-llamas-en-la-fase-de-pruebas/,2022-07-30,2022-08-14,Innovación
news69582,https://www.archdaily.mx/mx/985852/las-autoridades-de-venecia-introducen-un-sistema-de-tickets-y-tasas-de-entrada-para-resolver-la-crisis-del-exceso-de-turismo,2022-07-15,2022-07-30,Reputación
news69587,https://www.archdaily.mx/mx/985780/tendencias-de-diseno-las-nuevas-remodelaciones-de-viviendas-en-barcelona,2022-07-15,2022-07-30,Reputación
news69591,https://www.europapress.es/economia/noticia-comunicado-revestimientos-gerflor-nueva-premiada-area-maternidad-hospital-punta-europa-20220721175419.html,2022-07-15,2022-07-30,Sostenibilidad
news69592,https://rufinoweb.com.ar/la-provincia-de-santa-fe-supero-los-508-000-empleos-registrados-en-el-sector-privado/,2022-07-30,2022-08-14,Sostenibilidad
news69597,https://pulsoslp.com.mx/slp/la-fenapo-debe-estar-lista-lunes-o-martes/1520593,2022-07-15,2022-07-30,Innovación
news69598,https://qhubobucaramanga.com/judicial/79683-motociclista-fallecio-en-un-accidente-en-la-madrugada-de-este-domingo-en-bucaramangaa,2022-07-15,2022-07-30,Sostenibilidad
news69601,https://www.la-razon.com/economia/2022/07/20/la-aduana-nacional-inutiliza-prenderia-usada-y-anuncia-subasta-ecologica/,2022-07-15,2022-07-30,Reputación
